,event_uid,venue_uid,start_date,end_date,artist_list,num_artist,venue,coordinates,address,city,zip,url
1835,3016337,1647308,2013-01-19,2013-03-16,"[215895, 1370857, 1979655, 3927934, 3956490, 5115863, 6502843, 6957324, 11236753, 12283882]",10,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1836,3126452,1647308,2014-03-14,2014-05-03,[4075695],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1837,3247180,1647308,2016-09-17,2016-11-19,[9525910],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1838,3326928,1647308,2016-10-29,2016-10-29,0,0,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1839,3342691,1647308,2014-12-10,2014-12-10,"[672531, 2523143, 7026397, 7104324, 10606350, 16059510]",6,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1840,3444795,1647308,2014-06-13,2014-06-14,0,0,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1841,3532957,1647308,2019-02-15,2019-02-16,0,0,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1842,3634271,1647308,2015-08-08,2015-08-08,[406356],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1843,3667180,1647308,2013-12-06,2013-12-07,0,0,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1844,3691086,1647308,2014-11-21,2015-01-10,"[2523143, 16059510]",2,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1845,3752210,1647308,2015-04-17,2015-04-18,"[10743633, 15944642, 16458460]",3,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1846,3792413,1647308,2013-12-18,2013-12-18,"[1196999, 11508307]",2,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1847,3870537,1647308,2014-07-26,2014-08-09,0,0,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1848,4284155,1647308,2018-01-13,2018-01-14,[1675503],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1849,4293656,1647308,2013-02-16,2013-02-16,"[170349, 3927934]",2,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1850,4892087,1647308,2013-06-22,2013-06-22,"[4985537, 7475401, 10302372]",3,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1851,4931197,1647308,2016-06-10,2016-08-06,"[7929944, 12922092]",2,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1852,5000181,1647308,2013-02-23,2013-02-23,"[713419, 3927934, 6121043, 11508307, 11568592]",5,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1853,5175068,1647308,2014-05-28,2014-05-28,[10295620],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1854,5292544,1647308,2015-09-10,2015-11-14,[6724832],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1855,5673773,1647308,2017-04-27,2017-04-28,[2430514],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1856,5807047,1647308,2013-01-23,2013-01-23,"[3927934, 4695405, 5115863, 14517170]",4,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1857,5951953,1647308,2014-07-08,2014-07-08,"[1300992, 5309938, 15805521]",3,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1858,6083110,1647308,2017-02-13,2017-02-17,[189361],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1859,6199455,1647308,2014-12-13,2014-12-13,"[4068431, 4186346, 8400004, 10705655, 13611821]",5,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1860,6404004,1647308,2018-11-02,2018-11-03,[170349],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1861,7380855,1647308,2017-10-27,2017-10-29,[189361],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1862,7670916,1647308,2012-11-16,2013-01-05,[8481899],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1863,8567255,1647308,2016-11-04,2016-11-05,0,0,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1864,8807936,1647308,2013-02-09,2013-02-09,"[309791, 3927934, 6957324]",3,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1865,8845289,1647308,2015-04-04,2015-04-04,"[1370857, 1443789, 3658726, 6287446, 8293728, 10476039, 10557274, 10639992, 10703660, 10708822, 12879884, 14517170, 15015802, 16538520]",14,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1866,8945000,1647308,2014-06-11,2014-06-11,[11834044],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1867,9025129,1647308,2016-04-06,2016-04-06,"[4695405, 13383424]",2,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1868,9350628,1647308,2017-09-22,2017-11-18,0,0,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1869,9654450,1647308,2015-04-24,2015-04-25,"[5378835, 13281143]",2,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1870,10136333,1647308,2013-06-29,2013-08-17,"[23471, 247273, 713419, 1080820, 1370857, 2188174, 3142084, 3441064, 4014364, 4927874, 5125003, 5421013, 5843212, 6502843, 6957324, 7120944, 8396430, 9929669, 10156153, 10178727, 10422474, 10976689, 11318400, 11796005, 12616330]",25,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1871,10215888,1647308,2017-01-20,2017-03-19,[6981196],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1872,10219479,1647308,2013-03-09,2013-03-09,[5037230],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1873,10369780,1647308,2018-03-29,2018-03-30,0,0,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1874,10516229,1647308,2014-07-30,2014-07-30,"[2510900, 13638172]",2,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1875,10664881,1647308,2017-05-13,2017-07-22,0,0,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1876,10850973,1647308,2015-07-18,2015-07-18,[524680],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1877,11012636,1647308,2013-09-18,2013-09-18,"[4695405, 10250250, 15218525]",3,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1878,12027137,1647308,2013-09-06,2013-10-12,"[250528, 3508869, 4099031, 5674771, 7046677, 7479221, 8113973, 10932338, 11712540, 12757045, 12876821, 13971541, 14544236, 15218525, 16114333]",15,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1879,12291388,1647308,2016-05-18,2016-05-18,[15970316],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1880,12355031,1647308,2013-01-30,2013-01-30,"[3927934, 6502843, 11318400]",3,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1881,12700383,1647308,2013-03-02,2013-03-02,"[29031, 4310877, 5048761, 5993290, 7099361, 7297193, 8183238, 14163021, 15294801, 15418764]",10,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1882,12775647,1647308,2017-04-12,2017-04-12,0,0,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1883,12881625,1647308,2014-01-10,2014-03-01,"[170349, 801018, 1370857, 10332436, 10476039, 11236753, 13848379, 16059510]",8,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1884,12893841,1647308,2013-11-01,2013-12-08,[6812923],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1885,12899604,1647308,2014-06-27,2014-08-09,0,0,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1886,13007159,1647308,2013-12-11,2013-12-11,"[12612783, 15728318]",2,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1887,13092668,1647308,2013-04-06,2013-05-18,[15995370],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1888,13450619,1647308,2014-09-05,2014-10-25,[10381861],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1889,13735347,1647308,2016-07-14,2016-07-14,[9258618],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1890,13792763,1647308,2014-02-15,2014-02-15,"[505303, 1370857, 2740834, 3384027, 3551380, 4527964, 6502843, 6740858, 7521229, 8092090, 9107298, 10210585, 10639992, 11199891, 11236753, 11508307, 12658464, 13320197, 15343502, 16647313]",20,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1891,14180414,1647308,2015-02-11,2015-02-11,[4557240],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1892,14829013,1647308,2013-10-02,2013-10-02,"[2148559, 3512131, 4695405, 7848751, 10932338]",5,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1893,14928689,1647308,2013-06-12,2013-06-12,"[793844, 2636456, 3766042, 4048824, 5155236, 9152327, 11331768, 12041060, 13375152, 14518458]",10,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1894,14960826,1647308,2013-10-09,2013-10-09,"[10594149, 16446406]",2,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1895,14986499,1647308,2015-09-23,2015-09-23,[14566909],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1896,15069891,1647308,2016-01-15,2016-03-19,"[3136051, 7044809, 8393035, 11375936, 11870295, 12527271, 13611821, 13698869]",8,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1897,15198062,1647308,2014-07-09,2014-07-09,[2430514],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1898,15446319,1647308,2013-03-13,2013-03-13,[713419],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1899,15542247,1647308,2016-11-30,2016-11-30,0,0,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1900,15629383,1647308,2012-11-03,2012-11-03,[13223131],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1901,15861481,1647308,2013-05-01,2013-05-01,[4560031],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1902,15888839,1647308,2015-01-21,2015-03-07,[7126156],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1903,16674103,1647308,2016-11-11,2016-11-12,[8366007],1,DiverseWorks,"29.7355171,-95.3811904","3400 Main Street, Suite 292",Houston,77002.0,diverseworks.org
1904,70635,1767648,2019-02-20,2019-04-30,0,0,Buffalo Bayou Park,"29.7625113,-95.3882",Allen Parkway @ Gillette Street,Houston,77019.0,
1905,73211,512846,2012-03-15,2012-04-28,[6610720],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1906,226076,512846,2010-08-08,2010-09-02,"[459401, 1905218, 6467677, 14256561, 14679969]",5,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1907,263317,512846,2018-04-05,2018-05-24,[15384617],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1908,273283,512846,2017-05-25,2017-08-24,[6610720],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1909,526034,512846,2019-03-29,2019-05-18,[11538110],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1910,597297,512846,2013-04-04,2013-05-11,"[973596, 13188405]",2,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1911,630594,512846,2015-12-14,2016-01-23,"[3561801, 10301209, 11444654, 12755573]",4,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1912,747416,512846,2013-11-07,2013-12-19,[6610720],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1913,1056211,512846,2017-10-26,2017-12-14,[459401],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1914,1439281,512846,2015-05-12,2015-07-03,"[801018, 1905218, 8158168, 9177419, 9370716, 10395710, 11748275, 13477368, 15651660]",9,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1915,1511425,512846,2008-01-19,2008-03-15,[9483992],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1916,1635278,512846,2014-09-06,2014-10-25,0,0,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1917,1645063,512846,2014-07-10,2014-08-30,"[407535, 5724182]",2,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1918,1703836,512846,2019-01-17,2019-03-23,[6785043],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1919,1752329,512846,2015-03-24,2015-05-02,[5459158],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1920,1954260,512846,2008-03-27,2008-05-15,[6467677],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1921,2269829,512846,2012-11-09,2012-12-22,[6057547],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1922,2524937,512846,2019-09-05,2019-10-19,[5724182],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1923,2762254,512846,2007-09-08,2007-10-13,[2653403],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1924,3092914,512846,2013-11-06,2013-11-06,"[6636714, 14504476, 15970316]",3,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1925,3337903,512846,2018-11-16,2019-01-12,[6467677],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1926,3592728,512846,2013-04-04,2013-05-11,[13188405],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1927,3789543,512846,2008-07-10,2008-09-06,"[459401, 1905218, 3086935]",3,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1928,3933833,512846,2007-12-01,2008-01-12,[5390207],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1929,4116246,512846,2017-10-26,2017-12-14,[5673504],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1930,4122420,512846,2008-12-02,2009-01-10,[1905218],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1931,4282663,512846,2014-01-17,2014-02-22,[6467677],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1932,4309003,512846,2017-03-23,2017-05-04,[12138907],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1933,4480000,512846,2013-04-04,2013-05-11,"[973596, 3869961]",2,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1934,4813154,512846,2013-05-30,2013-07-27,[14256561],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1935,5441658,512846,2007-03-16,2007-05-12,[7481782],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1936,5555865,512846,2010-03-02,2010-04-03,[9266322],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1937,5619253,512846,2014-07-10,2014-08-26,"[1343408, 2606573, 4541688, 6610720, 7481782, 9640143, 12388920]",7,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1938,5914436,512846,2015-07-14,2015-08-29,[6610720],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1939,5974353,512846,2013-01-24,2013-03-16,"[350373, 1019010, 1947512, 2630397, 3042644, 3777279, 7121995, 14912305]",8,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1940,6225698,512846,2018-09-14,2018-11-08,[11960357],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1941,6676678,512846,2013-11-07,2013-12-19,[459401],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1942,6784172,512846,2009-06-11,2009-08-01,[9640143],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1943,6996594,512846,2012-06-07,2012-08-25,"[13258181, 14679969]",2,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1944,7395031,512846,2019-06-13,2019-08-03,[397103],1,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1945,7603382,512846,2011-11-18,2011-12-24,"[4541688, 5724182]",2,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1946,7710945,512846,2014-10-30,2014-12-20,"[1905218, 13898783]",2,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1947,7769789,512846,2007-10-27,2007-11-25,"[2097004, 6986707]",2,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
1948,8061858,512846,2013-09-07,2013-11-02,"[7201138, 8099720, 10547260]",3,Sicardi | Ayers | Bacino,"29.738947,-95.397845",1506 West Alabama Street,Houston,77098.0,www.sicardi.com
